player_ID;player_name;overall;club;league;nationality;position;age;height;weight
11603;Ladapo;62;Crystal Palace;Premier League;Nigeria;ST;25;183;79
11604;Hazazi;62;Al Fateh;Dawry Jameel;Saudi Arabia;RB;30;161;59
11605;Al Musallam;62;Al Raed;Dawry Jameel;Saudi Arabia;CB;32;187;82
11606;Grether;62;FC Luzern;Raiffeisen Super League;Switzerland;RB;26;178;77
11607;Van Der Weg;62;Ross County FC;Scottish Premiership;Holland;LB;27;184;87
11608;Donacien;62;Accrington Stanley;EFL League Two;St. Lucia;LB;24;183;75
11609;Chergui;62;La Berrichonne de Châteauroux;Domino’s Ligue 2;France;RW;25;173;65
11610;Röcker;62;SC Fortuna Köln;3. Liga;Germany;LB;24;186;77
11611;Majrashi;62;Al Fayha;Dawry Jameel;Saudi Arabia;RB;27;162;58
11612;Vocaj;62;FC Rot-Weiß Erfurt;3. Liga;Germany;CDM;25;181;75
11613;Duffy;62;Dundalk;SSE Airtricity League;Northern Ireland;LM;24;179;75
11614;Duncan;62;Newcastle Jets;Hyundai A-League;Australia;GK;25;190;79
11615;Heerkes;62;SV Meppen;3. Liga;Holland;CDM;25;180;67
11616;Kuttin;62;FC Admira Wacker Mödling;Österreichische Fußball-Bundesliga;Austria;GK;24;194;94
11617;Gudiev;62;Akhmat Grozny;Russian Football Premier League;Russia;GK;23;192;76
11618;Henriksen;62;FC Helsingør;Alka Superliga;Denmark;CB;26;185;77
11619;Petry;62;FC Nordsjælland;Alka Superliga;Denmark;CM;26;172;69
11620;Heigre;62;Strømsgodset IF;Eliteserien;Norway;GK;23;188;88
11621;Al Dawsari;62;Al Shabab;Dawry Jameel;Saudi Arabia;CB;31;175;70
11622;Drewes;62;FC Würzburger Kickers;3. Liga;Germany;GK;25;193;87
11623;Olsson;62;GIF Sundsvall;Allsvenskan;Sweden;LWB;24;182;73
11624;Al Dawsari;62;Al Fateh;Dawry Jameel;Saudi Arabia;CB;28;180;83
11625;Al Sdairy;62;Al Shabab;Dawry Jameel;Saudi Arabia;GK;26;185;86
11626;Al Barakah;62;Al Fayha;Dawry Jameel;Saudi Arabia;CDM;28;175;69
11627;Al Shehri;62;Al Raed;Dawry Jameel;Saudi Arabia;ST;24;182;73
11628;Olinga;62;Royal Excel Mouscron;Belgium Pro League;Cameroon;RM;22;175;71
11629;Walker;62;Notts County;EFL League Two;Gibraltar;CM;30;174;75
11630;Cebula;62;Korona Kielce;Ekstraklasa;Poland;CAM;22;174;60
11631;Roos;62;Derby County;EFL Championship;Holland;GK;26;196;90
11632;Hendrie;62;Bradford City;EFL League One;England;RB;24;178;72
11633;Leigh;62;Bury;EFL League One;England;LB;24;181;73
11634;Anderson;62;Peterborough United;EFL League One;England;CM;22;180;75
11635;Cheon Seok;62;Jeonnam Dragons;K LEAGUE Classic;Korea Republic;ST;28;189;79
11636;Lindenhahn;62;Hallescher FC;3. Liga;Germany;CM;27;175;72
11637;Eismann;62;FC Carl Zeiss Jena;3. Liga;Germany;CDM;30;183;76
11638;Müller;62;SpVgg Unterhaching;3. Liga;Germany;GK;27;190;90
11639;Hesse;62;SSV Jahn Regensburg;Bundesliga 2;Germany;RM;30;179;74
11640;Taffertshofer;62;SpVgg Unterhaching;3. Liga;Germany;CDM;26;183;82
11641;Guanche;62;UD Las Palmas;LaLiga Santander;Spain;GK;24;180;69
11642;Ba;62;FC Sochaux-Montbéliard;Domino’s Ligue 2;France;CDM;25;183;74
11643;Young Chan;62;Jeonbuk Hyundai Motors;K LEAGUE Classic;Korea Republic;CB;25;189;80
11644;Sheehan;62;Swansea City;Premier League;Wales;CM;23;176;75
11645;Matt;62;Grimsby Town;EFL League Two;Jamaica;ST;28;185;75
11646;Rasulo;62;Milton Keynes Dons;EFL League One;England;CAM;21;177;77
11647;Boateng;62;Exeter City;EFL League Two;England;CM;22;182;80
11648;Joon Hyeop;62;Jeju United FC;K LEAGUE Classic;Korea Republic;CM;27;177;72
11649;Joon Kang;62;Sangju Sangmu FC;K LEAGUE Classic;Korea Republic;RB;27;173;68
11650;Healey;62;Cardiff City;EFL Championship;Wales;ST;23;173;68
11651;Jong Hyeon;62;Sangju Sangmu FC;K LEAGUE Classic;Korea Republic;GK;26;191;87
11652;Pain;62;Central Coast Mariners;Hyundai A-League;Australia;LW;24;175;68
11653;Forster;62;Cheltenham Town;EFL League Two;Scotland;CB;25;189;76
11654;Yeboah;62;Borussia Mönchengladbach;Bundesliga;Australia;ST;24;182;74
11655;Johansson;62;Halmstads BK;Allsvenskan;Sweden;CB;25;195;92
11656;Labidi;62;Stade Brestois 29;Domino’s Ligue 2;France;LW;23;178;71
11657;Blåbjerg;62;Aalborg BK;Alka Superliga;Denmark;CB;23;180;75
11658;Crépeau;62;Impact Montréal;Major League Soccer;Canada;GK;24;181;90
11659;Mitchell;62;Chesterfield;EFL League Two;England;LM;23;175;72
11660;Kiwomya;62;Doncaster Rovers;EFL League One;England;RM;22;179;67
11661;Goss;62;Queens Park Rangers;EFL Championship;England;CM;23;178;71
11662;Oliveira;62;Vitória Guimarães;Liga NOS;Portugal;CM;23;170;66
11663;Aasheim;62;Viking FK;Eliteserien;Norway;RM;22;184;75
11664;Suescún;62;Rionegro Águilas;Liga Dimayor;Colombia;CAM;27;175;74
11665;Leyton;62;Tigres FC;Liga Dimayor;Colombia;GK;28;181;78
11666;Arrieta;62;Jaguares Fútbol Club;Liga Dimayor;Colombia;ST;27;182;78
11667;Piedrahita;62;La Equidad;Liga Dimayor;United States;GK;27;185;80
11668;Ayala;62;Millonarios FC;Liga Dimayor;Colombia;CDM;23;181;78
11669;Marriott;62;Peterborough United;EFL League One;England;ST;24;174;71
11670;Schonlau;62;SC Paderborn 07;3. Liga;Germany;CB;24;185;73
11671;Jones;62;Liverpool;Premier League;England;CB;22;190;75
11672;Muirhead;62;Milton Keynes Dons;EFL League One;Scotland;ST;22;189;75
11673;Kurt;62;SC Fortuna Köln;3. Liga;Turkey;CM;23;174;65
11674;Fisher;62;Preston North End;EFL Championship;England;RB;24;175;70
11675;Schlager;62;LASK Linz;Österreichische Fußball-Bundesliga;Austria;GK;22;184;77
11676;Hawkridge;62;Notts County;EFL League Two;England;RM;28;175;70
11677;Thorsen;62;AC Horsens;Alka Superliga;Denmark;LB;28;185;77
11678;Mudhaya;62;Al Qadisiyah;Dawry Jameel;Saudi Arabia;RM;26;161;56
11679;Purrington;62;Rotherham United;EFL League One;England;LB;22;178;73
11680;Lund;62;Lyngby BK;Alka Superliga;Denmark;RB;28;188;83
11681;Thomas;62;Mansfield Town;EFL League Two;England;CM;22;175;68
11682;Pictkowski;62;Wis?a P?ock;Ekstraklasa;Poland;ST;33;186;75
11683;Mccourt;62;Chesterfield;EFL League Two;England;CDM;23;178;68
11684;Putze;62;VfL Sportfreunde Lotte;3. Liga;Germany;CDM;23;185;78
11685;Bray;62;Rotherham United;EFL League One;England;RM;23;178;66
11686;Zabret;62;Swansea City;Premier League;Slovenia;GK;23;187;80
11687;Stanko;62;Sport-Club Freiburg;Bundesliga;United States;CDM;25;180;81
11688;Kristinsson;62;Excelsior;Eredivisie;Iceland;GK;29;191;88
11689;Agounon;62;Clermont Foot 63;Domino’s Ligue 2;Congo DR;RB;23;180;68
11690;Koj;62;Górnik Zabrze;Ekstraklasa;Poland;LB;25;188;81
11691;Duffus;62;Oldham Athletic;EFL League One;England;ST;22;188;76
11692;Karlsson;62;Molde FK;Eliteserien;Iceland;ST;21;190;77
11693;Galván;62;CD Tenerife;LaLiga 1 I 2 I 3;Spain;GK;25;190;76
11694;Nattestad;62;Molde FK;Eliteserien;Faroe Islands;CB;24;197;88
11695;Hedges;62;Barnsley;EFL Championship;Wales;RM;23;185;65
11696;Flannigan;62;Southampton;Premier League;England;CM;22;180;71
11697;Boyacá;62;La Equidad;Liga Dimayor;Colombia;LB;28;170;68
11698;Nava;62;Club Atlas;LIGA Bancomer MX;Mexico;RW;24;168;64
11699;Olivares;62;Godoy Cruz;Primera División;Argentina;CB;26;180;82
11700;Lázaro;62;Vitória Setúbal;Liga NOS;Portugal;GK;23;193;79
11701;Havekotte;62;Excelsior;Eredivisie;Holland;GK;23;187;76
11702;Pantaleone;62;Club Olimpo;Primera División;Argentina;LB;25;179;77
11703;Mcgahey;62;Rochdale;EFL League One;England;CB;23;187;85
11704;Lennon;62;Charlton Athletic;EFL League One;England;CB;23;190;77
11705;Gliozzi;62;Cesena;Calcio B;Italy;ST;23;186;82
11706;Al Dohaim;62;Al Ittihad;Dawry Jameel;Saudi Arabia;CB;25;175;75
11707;Aarón;62;Granada CF;LaLiga 1 I 2 I 3;Spain;GK;23;183;72
11708;Wüthrich;62;BSC Young Boys;Raiffeisen Super League;Switzerland;CB;23;192;88
11709;Quiñones;62;Atlético Nacional;Liga Dimayor;Colombia;RW;23;185;75
11710;Bailone;62;Estudiantes de La Plata;Primera División;Argentina;ST;24;190;81
11711;Honorat;62;Clermont Foot 63;Domino’s Ligue 2;France;RM;22;180;70
11712;Konradsen;62;Rosenborg BK;Eliteserien;Norway;CM;22;176;72
11713;Rehfeldt;62;VfR Aalen;3. Liga;Germany;CB;25;193;80
11714;Dummigan;62;Oldham Athletic;EFL League One;Northern Ireland;RB;22;180;70
11715;Enoh;62;Sporting Lokeren;Belgium Pro League;Cameroon;ST;25;189;78
11716;Al Sharif;62;Al Raed;Dawry Jameel;Saudi Arabia;CDM;26;174;74
11717;Hadenius;62;IFK Norrköping;Allsvenskan;Sweden;CDM;27;188;83
11718;Väyrynen;62;FC Hansa Rostock;3. Liga;Finland;ST;25;191;85
11719;Ronaldo;62;Ohod Club;Dawry Jameel;Brazil;CDM;24;172;73
11720;Mbaye;62;Carpi;Calcio B;Senegal;CM;22;185;75
11721;Fran Serrano;62;Granada CF;LaLiga 1 I 2 I 3;Spain;CB;23;192;85
11722;Yun Sang Ho;62;Incheon United FC;K LEAGUE Classic;Korea Republic;CM;26;179;64
11723;Hyeon Mu;62;Pohang Steelers;K LEAGUE Classic;Korea Republic;GK;23;185;78
11724;Buonaiuto;62;Perugia;Calcio B;Italy;LW;25;179;68
11725;Ángulo;62;Deportivo Cali;Liga Dimayor;Colombia;LB;22;182;74
11726;Slivka;62;Hibernian;Scottish Premiership;Lithuania;CM;23;185;81
11727;Ball;62;Aberdeen;Scottish Premiership;England;CB;23;185;75
11728;Granli;62;Stabæk Fotball;Eliteserien;Norway;RB;24;188;78
11729;Franke;62;Hallescher FC;3. Liga;Germany;CB;29;191;87
11730;Woodman;62;Newcastle United;Premier League;England;GK;21;190;69
11731;Sartiaguin;62;Deportivo Toluca;LIGA Bancomer MX;Mexico;LB;25;172;70
11732;Iván Villar;62;RC Celta;LaLiga Santander;Spain;GK;21;183;76
11733;Renneke;62;VfL Osnabrück;3. Liga;Germany;LM;25;176;73
11734;Walker;62;Nottingham Forest;EFL Championship;England;ST;21;179;63
11735;Dembélé;62;Brescia;Calcio B;Mali;CDM;25;181;67
11736;Fumu Tamuzo;62;AJ Auxerre;Domino’s Ligue 2;France;RW;23;180;73
11737;Mbengue;62;Stade Malherbe Caen;Ligue 1 Conforama;Senegal;LB;24;178;68
11738;Coppolaro;62;Brescia;Calcio B;Italy;CB;21;180;75
11739;Rasmussen;62;Lyngby BK;Alka Superliga;Denmark;CM;23;190;84
11740;Austin;62;Melbourne Victory;Hyundai A-League;Australia;LW;27;188;74
11741;Hendrie;62;Southend United;EFL League One;Scotland;LB;23;178;70
11742;Ballmert;62;SV Meppen;3. Liga;Germany;CDM;24;173;68
11743;Demetriou;62;Newport County;EFL League Two;England;LWB;28;178;72
11744;Longridge;62;Hamilton Academical FC;Scottish Premiership;Scotland;LM;27;175;72
11745;Louisy-Daniel;62;Football Bourg En Bresse Peronnas 01;Domino’s Ligue 2;France;ST;32;188;87
11746;Paye;62;ESTAC Troyes;Ligue 1 Conforama;France;ST;24;173;64
11747;Omlin;62;FC Luzern;Raiffeisen Super League;Switzerland;GK;24;189;80
11748;Zajkov;62;Sporting Charleroi;Belgium Pro League;FYR Macedonia;CB;23;186;79
11749;Strauß;62;FC Erzgebirge Aue;Bundesliga 2;Germany;LM;22;175;67
11750;Torres;62;Atlético Bucaramanga;Liga Dimayor;Colombia;CB;22;182;75
11751;Ritter;62;SC Paderborn 07;3. Liga;Germany;CF;23;173;72
11752;Whitmore;62;Bury;EFL League One;England;CB;23;180;68
11753;Kongolo;62;Doncaster Rovers;EFL League One;Holland;CDM;20;187;78
11754;Humphreys-Grant;62;Manchester City;Premier League;England;CB;20;187;80
11755;Denton;62;Port Vale;EFL League Two;England;LB;23;175;66
11756;Holman;62;Cheltenham Town;EFL League Two;England;ST;28;181;78
11757;Riera;62;Villarreal CF;LaLiga Santander;Spain;CB;23;186;75
11758;Wieteska;62;Górnik Zabrze;Ekstraklasa;Poland;CB;21;187;77
11759;Moneta;62;Legia Warszawa;Ekstraklasa;Poland;LM;24;172;70
11760;Thrane;62;Odense Boldklub;Alka Superliga;Denmark;LM;25;191;79
11761;Bowen;62;Hull City;EFL Championship;England;RM;21;174;70
11762;Burger;62;SpVgg Greuther Fuerth;Bundesliga 2;Germany;CB;23;189;74
11763;Marco;62;FC Paços de Ferreira;Liga NOS;Portugal;GK;23;185;70
11764;Gutiérrez;62;Junior FC;Liga Dimayor;Colombia;LB;28;170;75
11765;Cicerci;62;SpVgg Greuther Fuerth;Bundesliga 2;Turkey;CAM;23;180;68
11766;Sellars;62;Cheltenham Town;EFL League Two;England;LM;22;173;73
11767;Ruddy;62;Oldham Athletic;EFL League One;Scotland;GK;21;193;83
11768;Multhaup;62;FC Ingolstadt 04;Bundesliga 2;Germany;RM;21;173;74
11769;Bielik;62;Arsenal;Premier League;Poland;CB;20;189;78
11770;Monsecour;62;Sporting Lokeren;Belgium Pro League;Belgium;CB;22;176;66
11771;Belon;62;Racing Club de Lens;Domino’s Ligue 2;France;GK;23;180;77
11772;Mikkelsen;62;Ross County FC;Scottish Premiership;Denmark;ST;28;188;83
11773;Sharahili;62;Al Nassr;Dawry Jameel;Saudi Arabia;GK;26;195;92
11774;Shavaev;62;Amkar Perm;Russian Football Premier League;Russia;CDM;25;176;70
11775;Louiserre;62;Havre Athletic Club;Domino’s Ligue 2;France;CM;23;172;64
11776;Binaku;62;BK Häcken;Allsvenskan;Sweden;LB;23;182;74
11777;Petriccione;62;Bari;Calcio B;Italy;CDM;23;180;75
11778;Ruiz;62;La Equidad;Liga Dimayor;Colombia;GK;21;188;84
11779;Toner;62;Stevenage;EFL League Two;Republic of Ireland;CB;22;182;75
11780;Béland-Goyette;62;Impact Montréal;Major League Soccer;Canada;CM;23;178;68
11781;Sorokin;62;Rubin Kazan;Russian Football Premier League;Russia;CB;22;189;81
11782;King;62;Millwall;EFL Championship;England;GK;23;186;80
11783;Sy;62;AS Monaco Football Club SA;Ligue 1 Conforama;Senegal;GK;22;192;80
11784;Rovira;62;Atlético Bucaramanga;Liga Dimayor;Colombia;CDM;21;177;78
11785;Poscoliero;62;Perth Glory;Hyundai A-League;Australia;CB;28;175;70
11786;Gakpa;62;US Quevilly Rouen Métropole;Domino’s Ligue 2;France;LM;24;182;66
11787;Mceneff;62;Derry City;SSE Airtricity League;Republic of Ireland;CM;23;175;70
11788;Käck;62;Djurgårdens IF;Allsvenskan;Sweden;LB;29;173;68
11789;Stankovic;62;Huddersfield Town;Premier League;Slovenia;CB;22;190;78
11790;Amor;62;Vélez Sarsfield;Primera División;Argentina;CB;23;183;80
11791;Rodriguez;62;Houston Dynamo;Major League Soccer;United States;LW;22;173;65
11792;Baldini;62;Ascoli;Calcio B;Italy;LW;21;178;70
11793;Yates;62;Rotherham United;EFL League One;England;ST;21;175;68
11794;Polat;62;Atiker Konyaspor;Süper Lig;Turkey;RB;21;179;72
11795;Spinaci;62;Club Atlético Tigre;Primera División;Argentina;CDM;25;177;68
11796;Bennacer;62;Empoli;Calcio B;Algeria;CM;20;175;70
11797;Gómez;62;Once Caldas;Liga Dimayor;Colombia;RB;30;173;73
11798;Altamirano;62;Club Atlético Banfield;Primera División;Argentina;GK;22;185;78
11799;Larsen;62;Borussia Dortmund;Bundesliga;Denmark;LM;20;183;75
11800;Kpozo;62;Östersunds FK;Allsvenskan;Ghana;LB;21;180;77
11801;Kim Sung Ju;62;Sangju Sangmu FC;K LEAGUE Classic;Korea Republic;LB;27;179;72
11802;Konsa;62;Charlton Athletic;EFL League One;England;CB;20;183;77
11803;Vilhjálmsson;62;Jönköpings Södra IF;Allsvenskan;Iceland;ST;24;180;78
11804;Sarr;62;FC Zürich;Raiffeisen Super League;Senegal;CM;26;181;70
11805;Gelmi;62;FC Thun;Raiffeisen Super League;Switzerland;CB;23;188;78
11806;Bae Jae Woo;62;Jeju United FC;K LEAGUE Classic;Korea Republic;RB;25;175;67
11807;Murray;62;Hibernian;Scottish Premiership;Scotland;ST;26;183;75
11808;Aasmundsen;62;Jönköpings Södra IF;Allsvenskan;Norway;CM;28;175;72
11809;De Sa;62;FC Nantes;Ligue 1 Conforama;France;CM;21;177;71
11810;Leal;62;KV Mechelen;Belgium Pro League;Costa Rica;RM;21;169;66
11811;Azzaoui;62;Willem II;Eredivisie;Belgium;LM;20;179;72
11812;Mccart;62;Celtic;Scottish Premiership;Scotland;CB;21;180;75
11813;Moha;62;Cádiz CF;LaLiga 1 I 2 I 3;Spain;ST;23;185;77
11814;Porter;62;Sporting Kansas City;Major League Soccer;United States;ST;25;185;79
11815;Nakkim;62;Vålerenga Fotball;Eliteserien;Norway;CB;22;187;77
11816;Gillesphey;62;Newcastle United;Premier League;England;CB;22;180;70
11817;Sterry;62;Newcastle United;Premier League;England;RB;22;180;70
11818;Iversen;62;Leicester City;Premier League;Denmark;GK;21;193;80
11819;Escorcia;62;Jaguares Fútbol Club;Liga Dimayor;Colombia;CB;22;183;77
11820;Sierro;62;Sport-Club Freiburg;Bundesliga;Switzerland;CM;22;185;75
11821;Muzayil;62;Al Ittihad;Dawry Jameel;Saudi Arabia;RB;26;168;60
11822;Bertaud;62;Montpellier Hérault SC;Ligue 1 Conforama;France;GK;20;180;85
11823;Kano;62;Al Fayha;Dawry Jameel;Saudi Arabia;CB;28;176;66
11824;Delgadillo;62;Vélez Sarsfield;Primera División;Argentina;LM;21;177;70
11825;Barinov;62;Lokomotiv Moscow;Russian Football Premier League;Russia;CDM;22;179;72
11826;Sierralta;62;Parma;Calcio B;Chile;RB;21;190;83
11827;Gómez;62;Envigado FC;Liga Dimayor;Colombia;ST;21;180;70
11828;Mosquera;62;Envigado FC;Liga Dimayor;Colombia;CDM;22;176;75
11829;Blissett;62;Plymouth Argyle;EFL League One;England;ST;28;192;78
11830;Engelhardt;62;Eintracht Braunschweig;Bundesliga 2;Germany;GK;25;191;87
11831;Goode;62;Scunthorpe United;EFL League One;England;CB;23;196;75
11832;Hober;62;VfL Sportfreunde Lotte;3. Liga;Germany;CAM;23;173;68
11833;Mcnerney;62;Crawley Town;EFL League Two;England;CB;28;193;84
11834;Jakobsen;62;SønderjyskE;Alka Superliga;Denmark;LM;25;189;84
11835;Peacock-Farrell;62;Leeds United;EFL Championship;England;GK;21;188;73
11836;De Medina;62;Royal Excel Mouscron;Belgium Pro League;Belgium;CB;20;180;78
11837;Van Berkel;62;Sandefjord Fotball;Eliteserien;Holland;CB;26;183;80
11838;Clarke;62;Bristol Rovers;EFL League One;England;CB;28;183;84
11839;Diallo;62;AJ Auxerre;Domino’s Ligue 2;France;RB;21;178;69
11840;Gül;62;Fortuna Düsseldorf;Bundesliga 2;Germany;CB;20;180;75
11841;Widemann;62;1. FC Heidenheim 1846;Bundesliga 2;Germany;ST;22;177;70
11842;Gnaase;62;1. FC Heidenheim 1846;Bundesliga 2;Germany;CM;21;179;77
11843;Robinson;62;Bolton Wanderers;EFL Championship;England;LB;21;181;64
11844;Hasegawa;62;Omiya Ardija;Meiji Yasuda J1 League;Japan;CM;29;186;78
11845;João Novais;62;Rio Ave FC;Liga NOS;Portugal;CM;25;179;73
11846;Diarra;62;AS Monaco Football Club SA;Ligue 1 Conforama;France;CB;23;185;76
11847;Bähre;62;Hannover 96;Bundesliga;Germany;LM;23;177;70
11848;Mahrer;62;SV Mattersburg;Österreichische Fußball-Bundesliga;Austria;CB;28;191;81
11849;Macías;62;Independiente Medellín;Liga Dimayor;Colombia;LB;22;175;72
11850;Carvalho;62;Malmö FF;Allsvenskan;Uruguay;CB;25;188;96
11851;Faupala;62;Manchester City;Premier League;France;ST;21;185;72
11852;Djim;62;Roda JC Kerkrade;Eredivisie;Belgium;ST;23;179;84
11853;Rodríguez;62;SG Sonnenhof Großaspach;3. Liga;United States;ST;24;184;84
11854;Nkansah;62;Eintracht Braunschweig;Bundesliga 2;Germany;CB;22;188;78
11855;Valencia;62;Independiente Medellín;Liga Dimayor;Colombia;RM;21;175;73
11856;Romney;62;LA Galaxy;Major League Soccer;United States;LB;25;188;79
11857;Lassiter;62;LA Galaxy;Major League Soccer;Costa Rica;ST;24;178;70
11858;Ascroft;62;Central Coast Mariners;Hyundai A-League;Australia;CB;23;183;75
11859;Lelieveld;62;Vitesse;Eredivisie;Holland;RB;21;178;69
11860;Mvibudulu;62;SV Wehen-Wiesbaden;3. Liga;Congo DR;ST;25;188;80
11861;Da Cruz;62;Novara;Calcio B;Holland;LW;21;181;70
11862;Julan;62;Havre Athletic Club;Domino’s Ligue 2;France;ST;22;196;83
11863;Kohls;62;FC Würzburger Kickers;3. Liga;Germany;CM;23;173;69
11864;Festa;62;Crotone;Calcio A;Italy;GK;26;190;85
11865;Butcher;62;Bournemouth;Premier League;England;CM;21;188;83
11866;Quigley;62;Newport County;EFL League Two;Republic of Ireland;ST;21;191;83
11867;Schoofs;62;KAA Gent;Belgium Pro League;Belgium;CDM;21;185;72
11868;Asumah;62;Willem II;Eredivisie;Portugal;LM;21;183;70
11869;Keller;62;FC St. Pauli;Bundesliga 2;Switzerland;LB;23;180;85
11870;Aribo;62;Charlton Athletic;EFL League One;England;CM;22;183;76
11871;Báez;62;Pescara;Calcio B;Uruguay;LW;23;178;74
11872;Olliero;62;FC Nantes;Ligue 1 Conforama;France;GK;22;193;85
11873;Bakaev;62;Spartak Moscow;Russian Football Premier League;Russia;RW;22;180;77
11874;Crnigoj;62;FC Lugano;Raiffeisen Super League;Slovenia;RM;22;185;80
11875;Berrío;62;Atlético Huila;Liga Dimayor;Colombia;CB;22;180;75
11876;Arslan;62;VfL Osnabrück;3. Liga;Germany;CM;24;179;77
11877;Jensen;62;FC Twente;Eredivisie;Finland;CM;22;184;78
11878;Cermeño;62;FC Dallas;Major League Soccer;Venezuela;CDM;23;165;65
11879;Tongyik;62;Melbourne City;Hyundai A-League;Australia;CB;21;190;83
11880;Fallatah;62;Al Qadisiyah;Dawry Jameel;Saudi Arabia;CB;24;184;68
11881;Miguelón;62;Villarreal CF;LaLiga Santander;Spain;RB;22;175;70
11882;Rinderknecht;62;SC Preußen Münster;3. Liga;Germany;CDM;20;185;75
11883;Miller;62;Seattle Sounders FC;Major League Soccer;United States;GK;25;193;88
11884;Seck;62;Empoli;Calcio B;Senegal;LB;22;176;72
11885;Hines-Ike;62;Örebro SK;Allsvenskan;United States;CB;23;185;77
11886;Kallaste;62;Korona Kielce;Ekstraklasa;Estonia;LB;30;182;80
11887;Barry;62;Orlando City Soccer Club;Major League Soccer;Guinea;RM;25;180;73
11888;Guillen;62;FC Dallas;Major League Soccer;Mexico;LB;25;183;73
11889;Pelvas;62;HJK Helsinki;Finnliiga;Finland;ST;29;180;77
11890;Glover;62;Central Coast Mariners;Hyundai A-League;Australia;GK;20;190;85
11891;Ishihara;62;Vegalta Sendai;Meiji Yasuda J1 League;Japan;CF;34;173;62
11892;Hurtado;62;Alianza Petrolera;Liga Dimayor;Colombia;CDM;21;170;63
11893;Seki;62;Vegalta Sendai;Meiji Yasuda J1 League;Japan;GK;32;178;76
11894;Hachisuka;62;Vegalta Sendai;Meiji Yasuda J1 League;Japan;RB;28;180;75
11895;Mita;62;Vegalta Sendai;Meiji Yasuda J1 League;Japan;CM;28;173;63
11896;Sugai;62;Vegalta Sendai;Meiji Yasuda J1 League;Japan;RM;34;178;70
11897;Chajima;62;Sanfrecce Hiroshima;Meiji Yasuda J1 League;Japan;CAM;27;166;60
11898;Cobos;62;Godoy Cruz;Primera División;Argentina;LB;25;178;83
11899;Ibrahim;62;FK Haugesund;Eliteserien;Nigeria;ST;21;177;77
11900;Imai;62;Kashiwa Reysol;Meiji Yasuda J1 League;Japan;RB;27;178;78
11901;Minagawa;62;Sanfrecce Hiroshima;Meiji Yasuda J1 League;Japan;ST;26;186;84
11902;Ogura;62;Ventforet Kofu;Meiji Yasuda J1 League;Japan;CDM;33;175;67
11903;Shimura;62;Júbilo Iwata;Meiji Yasuda J1 League;Japan;GK;22;186;71
11904;Sakurauchi;62;Júbilo Iwata;Meiji Yasuda J1 League;Japan;RB;29;176;73
11905;Yamakoshi;62;Omiya Ardija;Meiji Yasuda J1 League;Japan;CB;25;183;78
11906;Loncaric;62;Tromsø IL;Eliteserien;Croatia;GK;32;191;86
11907;Mateus;62;Omiya Ardija;Meiji Yasuda J1 League;Brazil;LM;24;167;69
11908;Kanai;62;Yokohama F?Marinos;Meiji Yasuda J1 League;Japan;LB;28;175;70
11909;Yamamoto;62;Júbilo Iwata;Meiji Yasuda J1 League;Japan;CM;28;179;76
11910;Prokop;62;FK Austria Wien;Österreichische Fußball-Bundesliga;Austria;CAM;21;171;68
11911;Tanaka;62;Hokkaido Consadole Sapporo;Meiji Yasuda J1 League;Japan;LB;30;169;68
11912;Fujita;62;Vissel Kobe;Meiji Yasuda J1 League;Japan;CM;31;175;68
11913;Tamura;62;Urawa Red Diamonds;Meiji Yasuda J1 League;Japan;CB;25;185;88
11914;Tezuka;62;Kashiwa Reysol;Meiji Yasuda J1 League;Japan;CDM;22;176;66
11915;Hatao;62;Ventforet Kofu;Meiji Yasuda J1 League;Japan;CB;28;183;79
11916;Shinzato;62;Ventforet Kofu;Meiji Yasuda J1 League;Japan;CB;28;184;70
11917;Matsuhashi;62;Ventforet Kofu;Meiji Yasuda J1 League;Japan;RWB;33;173;69
11918;Hashizume;62;Ventforet Kofu;Meiji Yasuda J1 League;Japan;RM;28;175;65
11919;Kawamoto;62;Ventforet Kofu;Meiji Yasuda J1 League;Japan;CF;28;174;71
11920;Vincent;62;D.C. United;Major League Soccer;England;CDM;27;178;79
11921;Marques;62;FC Paços de Ferreira;Liga NOS;Portugal;CB;20;180;65
11922;Itten;62;FC Luzern;Raiffeisen Super League;Switzerland;ST;20;189;81
11923;Schlager;62;FC Red Bull Salzburg;Österreichische Fußball-Bundesliga;Austria;CM;21;174;73
11924;Muroya;62;F.C. Tokyo;Meiji Yasuda J1 League;Japan;RB;24;174;65
11925;Gumny;62;Lech Pozna?;Ekstraklasa;Poland;RB;20;177;61
11926;Moe;62;Stabæk Fotball;Eliteserien;Norway;LB;23;175;70
11927;Kim Jin Rae;62;Suwon Samsung Bluewings;K LEAGUE Classic;Korea Republic;LB;21;174;61
11928;Mcgree;62;Club Brugge KV;Belgium Pro League;Australia;CM;19;178;72
11929;Jung Hwan;62;FC Seoul;K LEAGUE Classic;Korea Republic;RM;21;175;65
11930;Germoni;62;Parma;Calcio B;Italy;LB;21;175;65
11931;Doucouré;62;Borussia Mönchengladbach;Bundesliga;France;CB;20;182;75
11932;Ramírez;62;Deportivo Pasto;Liga Dimayor;Colombia;CAM;20;182;76
11933;Al Najai;62;Al Nassr;Dawry Jameel;Saudi Arabia;CM;21;176;59
11934;Arkenberg;62;Hannover 96;Bundesliga;Germany;RB;22;188;80
11935;Niasse;62;KAS Eupen;Belgium Pro League;Senegal;GK;21;192;65
